Start,Peak,End,Duration,LOCAbsValPeak,ROCAbsValPeak,LOCAbsRiseSlope,ROCAbsRiseSlope,LOCAbsFallSlope,ROCAbsFallSlope,Stage
8210.6484375,8211.296875,8211.5703125,0.921875,23.1344760728949,99.2250534837177,102.8135879086405,83.911853636832,265.9770609085352,154.85285067328238,W
8211.578125,8212.1015625,8212.6171875,1.0390625,325.4050181970378,209.20947063352867,516.0455348221026,497.69624625662436,570.2134565934815,457.8225600439294,W
8213.046875,8213.1640625,8213.3515625,0.3046875,18.27549059228761,100.45142525695044,317.8171786532709,401.7905911615582,106.38975679374944,137.79311919654333,W
8213.046875,8213.203125,8213.3515625,0.3046875,18.22365769156642,98.54778938756623,238.69461455456877,289.1596738071097,134.73625128117365,161.2299720755716,W
8214.0,8215.203125,8216.640625,2.640625,205.3319334849242,118.93042723213084,122.31550675920273,146.8961550943735,96.55467311107088,119.86115439454973,W
8217.2890625,8217.4765625,8219.21875,1.9296875,94.3494166264964,6.744204697239455,229.81189974142524,261.08023544809504,32.89559290722704,22.46461890821749,W
8217.2890625,8218.171875,8219.21875,1.9296875,130.763026511845,42.258620292498314,90.05688193910464,95.67938802608332,89.52730808683769,71.30936725914653,W
8219.2265625,8219.6015625,8220.0625,0.8359375,161.01207974235183,52.51653063172892,333.3892638904775,225.78215158516932,212.45156332757298,227.93397336855745,W
8221.015625,8223.65625,8226.2890625,5.2734375,105.45581151173481,15.902080443821507,14.990636681573804,18.21472296836241,14.510072375810633,17.908105788196764,W
8226.296875,8226.671875,8237.3828125,11.0859375,95.02338461561496,5.220029420744615,74.04507856336814,97.91862106183756,4.3925773093009095,3.6438479674618076,W
8226.296875,8228.34375,8237.3828125,11.0859375,90.70754090400546,0.28399641047228924,11.457006778456696,15.527792311653991,4.727567412243328,3.7717401366251346,W
8226.296875,8229.03125,8237.3828125,11.0859375,87.88511976550151,4.652523378712459,7.544188200649,9.818305864679136,4.778789139604328,3.4911401356965697,W
8226.296875,8232.8515625,8237.3828125,11.0859375,102.47142659569592,10.19794189349991,5.372482889740207,6.361461987462314,12.026849766382604,9.711876482591062,W
8226.296875,8233.40625,8237.3828125,11.0859375,94.53202830354006,4.813763446530049,3.8365606187869052,5.107793149745867,11.707917255610923,9.712600233184034,W
8226.296875,8234.796875,8237.3828125,11.0859375,86.25633385022246,2.708299917136021,2.235276905396536,3.3871945365068767,14.803749223810597,12.0268562179499,W
8226.296875,8235.390625,8237.3828125,11.0859375,90.18899755919529,2.116217483471835,2.5217888555154233,3.6965686280045422,21.189889991489526,18.033049550663616,W
8241.9609375,8242.296875,8242.6015625,0.640625,88.35653905210984,6.094815755675285,104.04510346403691,101.57503178994561,95.50183962645184,115.04298667458065,W
8242.6328125,8245.046875,8245.875,3.2421875,305.826206802823,212.7214314436009,101.94564338314916,100.15383905302933,305.5944967877833,308.6099280948362,W
8246.1484375,8246.7890625,8247.8671875,1.71875,61.60819016535922,175.75778578728497,162.68914099498713,199.47013404968743,96.77415756862575,121.86849307434618,W
8248.7734375,8248.9140625,8249.1328125,0.359375,15.218282276620007,110.06731103779985,390.9297491181758,528.8745387501853,244.30406438234246,325.2331195737887,W
8249.2265625,8249.671875,8250.3671875,1.140625,81.387394366113,29.250433008385617,97.98199984168437,140.099228923629,46.67368106782419,102.10567220812206,W
8250.671875,8251.09375,8253.78125,3.109375,70.96443527853299,16.292228505093192,58.22129215978489,147.33982743976708,5.296340642194824,12.444518590909507,W
8259.640625,8261.1484375,8262.0078125,2.3671875,99.2236781604646,60.793923977731176,40.33391627123141,64.41786428374301,43.54204713758302,98.88607370362132,W
8262.515625,8262.71875,8263.140625,0.625,6.697436300093142,103.29010841108277,146.0475167133975,263.2773433567339,89.70270101569741,168.37988298794613,W
8265.6953125,8266.0390625,8266.28125,0.5859375,123.76983008271388,65.31018512343277,303.1325956373121,233.16852085810353,366.2033910347327,384.81635866581115,W
8266.671875,8267.1640625,8267.5,0.828125,17.41434533915424,101.16819063657066,117.70636124240023,130.81068877195017,122.94891193159759,163.28171564650634,W
8267.6484375,8268.3515625,8270.1875,2.5390625,113.68017845588483,62.478780236648895,123.61376130646401,129.19705774543635,49.670661541076456,38.799804654291506,W
8267.6484375,8269.9609375,8270.1875,2.5390625,98.13182897855329,54.36668108137223,30.861654677308536,35.77495440950628,333.8764389329148,278.60708282355483,W
8270.1953125,8270.453125,8270.953125,0.7578125,107.82628473340739,177.49922576804033,486.5029592085178,635.2258245150509,262.5696537107543,246.32615736266388,W
8277.65625,8277.8515625,8278.734375,1.078125,142.17659396600604,96.37361718576415,555.4721484516159,640.6643404690517,129.36182100084886,127.32222076325962,W
